question_id,level,round,arm,position,status,valid,duration_ms,law_ids,selection_chars_before,selection_chars_after
l4-097-nz-automated-hiring,20,3,original,3,ok,1,53624.542,4,7518,7518
l4-099-nz-fintech,20,3,original,3,ok,1,56126.294,2,18660,18660
l4-100-nz-manufacturer,20,3,original,3,ok,1,94940.055,3,12098,12098
l1-001-jp,20,3,reduce,1,ok,1,75194.509,5,7288,4216
l1-002-jp,20,3,reduce,1,ok,1,55504.806,2,10180,5217
l1-003-jp,20,3,reduce,1,ok,1,61919.637,1,9238,6242
l1-005-jp,20,3,reduce,1,ok,1,66197.127,4,2426,1546
l1-010-us,20,3,reduce,1,ok,1,58005.9,2,14100,2578
l1-012-cn,20,3,reduce,1,ok,1,46567.282,2,6783,4146
l1-013-cn,20,3,reduce,1,ok,1,77410.269,1,6991,4371
l1-018-de,20,3,reduce,1,ok,1,63756.502,4,9933,4929
l1-019-de,20,3,reduce,1,ok,1,72341.687,3,23400,3735
l1-023-fr,20,3,reduce,1,ok,1,65648.907,1,26211,10039
l1-024-fr,20,3,reduce,1,ok,1,55505.158,2,17877,6432
l1-025-fr,20,3,reduce,1,ok,1,59360.142,2,13199,4235
l1-027-uk,20,3,reduce,1,ok,1,49993.829,2,6148,3677
l1-031-ca,20,3,reduce,1,ok,1,44885.154,4,9753,5724
l1-032-ca,20,3,reduce,1,ok,1,61391.475,1,2328,1327
l1-033-ca,20,3,reduce,1,ok,1,54444.641,3,7197,2079
l1-035-ca,20,3,reduce,1,ok,1,70545.075,1,9148,4466
l1-036-au,20,3,reduce,1,ok,1,84279.169,5,23747,3574
l1-037-au,20,3,reduce,1,ok,1,54818.344,2,6135,2823
l1-038-au,20,3,reduce,1,ok,1,52530.396,5,27052,5793
l1-039-au,20,3,reduce,1,ok,1,42652.282,1,10110,4894
l1-040-au,20,3,reduce,1,ok,1,55306.291,3,24374,4680
l1-041-sg,20,3,reduce,1,ok,1,66753.962,1,22558,8527
l1-042-sg,20,3,reduce,1,ok,1,75680.886,3,18165,6691
l1-044-sg,20,3,reduce,1,ok,1,46576.82,3,10069,3178
l1-046-vn,20,3,reduce,1,ok,1,28561.754,1,789,525
l1-049-vn,20,3,reduce,1,ok,1,97026.979,2,19841,7354
l1-050-vn,20,3,reduce,1,ok,1,51945.324,4,11069,5666
l1-051-th,20,3,reduce,1,ok,1,74722.799,1,7247,4600
l1-052-th,20,3,reduce,1,ok,1,48903.903,1,9447,5478
l1-053-th,20,3,reduce,1,ok,1,65724.111,1,12821,8136
l1-054-th,20,3,reduce,1,ok,1,52812.769,2,11230,6871
l1-055-th,20,3,reduce,1,ok,1,67651.73,2,8940,3102
l1-059-id,20,3,reduce,1,ok,1,60941.574,1,11312,6690
l1-060-id,20,3,reduce,1,ok,1,57618.704,3,4549,3081
l1-062-my,20,3,reduce,1,ok,1,45724.447,1,12785,8316
l1-065-my,20,3,reduce,1,ok,1,63935.014,3,8238,3940
l1-068-ph,20,3,reduce,1,ok,1,48001.614,1,17211,9658
l1-070-ph,20,3,reduce,1,ok,1,30756.504,3,21636,6843
l1-075-in,20,3,reduce,1,ok,1,67721.766,1,14522,11454
l1-078-br,20,3,reduce,1,ok,1,36725.06,1,3690,1546
l1-081-es,20,3,reduce,1,ok,1,61439.7,3,19919,10157
l1-082-es,20,3,reduce,1,ok,1,87846.18,5,12552,5945
l1-085-es,20,3,reduce,1,ok,1,87600.366,1,6458,2901
l1-091-nl,20,3,reduce,1,ok,1,15169.239,0,,
l1-092-nl,20,3,reduce,1,ok,1,20567.154,0,,
l1-094-nl,20,3,reduce,1,ok,1,13922.843,0,,
l1-095-nl,20,3,reduce,1,ok,1,17776.618,0,,
l1-097-nz,20,3,reduce,1,ok,1,68540.754,2,11822,4512
l1-098-nz,20,3,reduce,1,ok,1,75313.644,1,9519,2127
l2-001-jp-data-rights,20,3,reduce,1,ok,1,44615.65,1,6919,4331
l2-002-jp-breach,20,3,reduce,1,ok,1,29913.061,3,3108,2112
l2-003-jp-transfer,20,3,reduce,1,ok,1,43834.374,2,13808,5496
l2-010-us-worker,20,3,reduce,1,ok,1,44756.475,2,15612,5228
l2-013-cn-transfer,20,3,reduce,1,ok,1,37430.327,1,12490,6712
l2-017-de-breach,20,3,reduce,1,ok,1,36117.457,2,10431,5163
l2-022-fr-breach,20,3,reduce,1,ok,1,53361.379,3,14059,5192
l2-024-fr-consumer,20,3,reduce,1,ok,1,49190.641,2,18610,6010
l2-026-uk-data-rights,20,3,reduce,1,ok,1,40474.884,3,3669,2426
l2-029-uk-consumer,20,3,reduce,1,ok,1,48186.257,2,18523,8843
l2-034-ca-consumer,20,3,reduce,1,ok,1,35812.245,1,4183,2205
l2-035-ca-worker,20,3,reduce,1,ok,1,25354.773,2,12496,4322
l2-036-au-data-rights,20,3,reduce,1,ok,1,33302.171,2,12681,4100
l2-038-au-transfer,20,3,reduce,1,ok,1,28802.023,2,19625,5758
l2-039-au-consumer,20,3,reduce,1,ok,1,42954.228,3,9500,4326
l2-040-au-worker,20,3,reduce,1,ok,1,47708.543,2,4057,2770
l2-045-sg-worker,20,3,reduce,1,ok,1,28813.625,1,11064,4423
l2-046-vn-data-rights,20,3,reduce,1,ok,1,45193.31,2,11418,5942
l2-047-vn-breach,20,3,reduce,1,ok,1,38782.801,4,10566,4230
l2-051-th-data-rights,20,3,reduce,1,ok,1,44625.341,1,9181,6443
l2-052-th-breach,20,3,reduce,1,ok,1,34670.072,2,7597,4614
l2-053-th-transfer,20,3,reduce,1,ok,1,46248.468,1,10563,7155
l2-054-th-consumer,20,3,reduce,1,ok,1,41152.593,2,5633,2751
l2-055-th-worker,20,3,reduce,1,ok,1,27861.447,2,9356,3416
l2-056-id-data-rights,20,3,reduce,1,ok,1,46183.227,1,7438,4222
l2-057-id-breach,20,3,reduce,1,ok,1,47525.201,2,6847,2599
l2-060-id-worker,20,3,reduce,1,ok,1,42148.883,1,11993,6920
l2-061-my-data-rights,20,3,reduce,1,ok,1,45705.232,1,12630,5604
l2-064-my-consumer,20,3,reduce,1,ok,1,38792.349,4,5533,2939
l2-066-ph-data-rights,20,3,reduce,1,ok,1,56179.9,1,8395,5135
l2-067-ph-breach,20,3,reduce,1,ok,1,30569.042,2,22469,8201
l2-068-ph-transfer,20,3,reduce,1,ok,1,40653.797,1,17208,7814
l2-070-ph-worker,20,3,reduce,1,ok,1,43968.851,1,15929,7460
l2-071-in-data-rights,20,3,reduce,1,ok,1,31585.074,1,18470,5881
l2-072-in-breach,20,3,reduce,1,ok,1,38341.461,3,14524,4193
l2-073-in-transfer,20,3,reduce,1,ok,1,23671.1,2,13023,4151
l2-081-es-data-rights,20,3,reduce,1,ok,1,40092.483,2,12890,7471
l2-082-es-breach,20,3,reduce,1,ok,1,25231.128,3,13297,2708
l2-083-es-transfer,20,3,reduce,1,ok,1,34055.685,2,23525,9554
l2-084-es-consumer,20,3,reduce,1,ok,1,44690.385,4,19285,7712
l2-085-es-worker,20,3,reduce,1,ok,1,41645.836,2,15423,7315
l2-086-it-data-rights,20,3,reduce,1,ok,1,9182.016,0,,
l2-087-it-breach,20,3,reduce,1,ok,1,2099.481,0,,
l2-088-it-transfer,20,3,reduce,1,ok,1,3407.335,0,,
l2-089-it-consumer,20,3,reduce,1,ok,1,4724.057,0,,
l2-090-it-worker,20,3,reduce,1,ok,1,2174.05,0,,
l2-091-nl-data-rights,20,3,reduce,1,ok,1,2491.439,0,,
l2-092-nl-breach,20,3,reduce,1,ok,1,4483.172,0,,
l2-096-nz-data-rights,20,3,reduce,1,ok,1,20723.91,2,10443,3245
l2-100-nz-worker,20,3,reduce,1,ok,1,24290.008,3,7221,4778
l3-001-jp-transfer,20,3,reduce,1,ok,1,120226.967,2,8091,3479
l3-002-jp-breach,20,3,reduce,1,ok,1,148781.51,3,12720,6670
l3-005-jp-worker-ai,20,3,reduce,1,ok,1,45558.767,2,4400,2110
l3-007-us-breach,20,3,reduce,1,ok,1,70426.644,3,10073,4196
l3-008-us-consumer,20,3,reduce,1,ok,1,63499.129,4,9845,4022
l3-010-us-worker-ai,20,3,reduce,1,ok,1,53977.853,2,6194,3090
l3-011-cn-transfer,20,3,reduce,1,ok,1,73403.514,4,10383,6390
l3-013-cn-consumer,20,3,reduce,1,ok,1,60956.519,2,3970,2777
l3-014-cn-platform,20,3,reduce,1,ok,1,84693.271,2,1482,703
l3-015-cn-worker-ai,20,3,reduce,1,ok,1,58834.525,3,8086,2740
l3-016-de-transfer,20,3,reduce,1,ok,1,64217.571,2,12757,5244
l3-018-de-consumer,20,3,reduce,1,ok,1,55698.961,4,10007,4403
l3-019-de-platform,20,3,reduce,1,ok,1,78102.201,4,15399,8337
l3-020-de-worker-ai,20,3,reduce,1,ok,1,65378.508,2,8364,3044
l3-023-fr-consumer,20,3,reduce,1,ok,1,102499.917,2,6451,2670
l3-025-fr-worker-ai,20,3,reduce,1,ok,1,75956.247,3,22367,11530
l3-026-uk-transfer,20,3,reduce,1,ok,1,52791.023,2,13407,2976
l3-028-uk-consumer,20,3,reduce,1,ok,1,62904.82,3,9667,5729
l3-030-uk-worker-ai,20,3,reduce,1,ok,1,46091.017,3,14921,4575
l3-032-ca-breach,20,3,reduce,1,ok,1,38495.744,6,8945,4052
l3-033-ca-consumer,20,3,reduce,1,ok,1,61568.783,2,3365,1653
l3-037-au-breach,20,3,reduce,1,ok,1,64775.672,2,15005,3682
l3-039-au-platform,20,3,reduce,1,ok,1,89745.933,2,22450,9632
l3-041-sg-transfer,20,3,reduce,1,ok,1,81044.818,3,27089,7735
l3-043-sg-consumer,20,3,reduce,1,ok,1,47606.128,2,14609,6916
l3-045-sg-worker-ai,20,3,reduce,1,ok,1,4771.134,0,,
l3-046-vn-transfer,20,3,reduce,1,ok,1,66910.358,3,10573,7155
l3-047-vn-breach,20,3,reduce,1,ok,1,79016.403,4,11753,6663
l3-053-th-consumer,20,3,reduce,1,ok,1,56564.259,2,11856,4671
l3-054-th-platform,20,3,reduce,1,ok,1,4041.71,0,,
l3-056-id-transfer,20,3,reduce,1,ok,1,62597.682,2,12638,5802
l3-057-id-breach,20,3,reduce,1,ok,1,55865.985,3,18911,7827
l3-058-id-consumer,20,3,reduce,1,ok,1,58835.146,2,6006,2671
l3-059-id-platform,20,3,reduce,1,ok,1,5024.571,0,,
l3-062-my-breach,20,3,reduce,1,ok,1,52080.116,1,11753,6663
l3-063-my-consumer,20,3,reduce,1,ok,1,5215.635,0,,
l3-065-my-worker-ai,20,3,reduce,1,ok,1,71819.451,2,27016,5954
l3-066-ph-transfer,20,3,reduce,1,ok,1,90508.41,2,11631,3197
l3-067-ph-breach,20,3,reduce,1,ok,1,67805.893,2,13046,5349
l3-072-in-breach,20,3,reduce,1,ok,1,4650.895,0,,
l3-073-in-consumer,20,3,reduce,1,ok,1,49159.468,3,4404,2535
l3-075-in-worker-ai,20,3,reduce,1,ok,1,47243.679,2,14921,4575
l3-078-br-consumer,20,3,reduce,1,ok,1,63106.9,2,6798,3460
l3-079-br-platform,20,3,reduce,1,ok,1,62200.049,1,1482,703
l3-081-es-transfer,20,3,reduce,1,ok,1,10238.838,0,,
l3-082-es-breach,20,3,reduce,1,ok,1,127408.012,2,24152,1913
l3-088-it-consumer,20,3,reduce,1,ok,1,4302.194,0,,
l3-092-nl-breach,20,3,reduce,1,ok,1,2660.583,0,,
l3-098-nz-consumer,20,3,reduce,1,ok,1,49811.146,3,7923,2982
l3-100-nz-worker-ai,20,3,reduce,1,ok,1,90123.385,5,18432,9322
l4-001-jp-digital-platform,20,3,reduce,1,ok,1,46078.057,3,16492,8532
l4-004-jp-fintech,20,3,reduce,1,ok,1,33370.758,4,4873,3085
l4-008-us-online-sales,20,3,reduce,1,ok,1,52534.654,4,6816,4576
l4-009-us-fintech,20,3,reduce,1,ok,1,44551.692,6,12266,4474
l4-012-cn-automated-hiring,20,3,reduce,1,ok,1,51005.352,5,7435,4966
l4-015-cn-manufacturer,20,3,reduce,1,ok,1,44943.937,6,4731,3238
l4-016-de-digital-platform,20,3,reduce,1,ok,1,24673.966,3,17611,3249
l4-020-de-manufacturer,20,3,reduce,1,ok,1,36776.259,5,9280,3598
l4-021-fr-digital-platform,20,3,reduce,1,ok,1,45795.256,2,21551,8921
l4-022-fr-automated-hiring,20,3,reduce,1,ok,1,38876.177,3,22817,6973
l4-023-fr-online-sales,20,3,reduce,1,ok,1,45507.593,5,19363,8204
l4-024-fr-fintech,20,3,reduce,1,ok,1,41477.86,1,24408,8153
l4-027-uk-automated-hiring,20,3,reduce,1,ok,1,40174.045,2,9464,5783
l4-029-uk-fintech,20,3,reduce,1,ok,1,40102.997,3,6141,2202
l4-032-ca-automated-hiring,20,3,reduce,1,ok,1,59525.517,5,15592,6459
l4-034-ca-fintech,20,3,reduce,1,ok,1,42429.089,2,4179,1468
l4-036-au-digital-platform,20,3,reduce,1,ok,1,55333.286,3,16254,4874
l4-038-au-online-sales,20,3,reduce,1,ok,1,48457.302,1,9684,4649
l4-039-au-fintech,20,3,reduce,1,ok,1,42734.427,3,15470,4977
l4-040-au-manufacturer,20,3,reduce,1,ok,1,34890.633,4,8199,4113
l4-044-sg-fintech,20,3,reduce,1,ok,1,39157.773,4,24356,9085
l4-045-sg-manufacturer,20,3,reduce,1,ok,1,35345.112,3,2864,1827
l4-051-th-digital-platform,20,3,reduce,1,ok,1,30298.626,1,11933,7804
l4-054-th-fintech,20,3,reduce,1,ok,1,39046.836,3,3922,2666
l4-055-th-manufacturer,20,3,reduce,1,ok,1,29527.093,3,2907,1436
l4-058-id-online-sales,20,3,reduce,1,ok,1,35359.487,3,7753,4418
l4-059-id-fintech,20,3,reduce,1,ok,1,49827.412,4,18231,7305
l4-063-my-online-sales,20,3,reduce,1,ok,1,42238.796,3,5223,3468
l4-065-my-manufacturer,20,3,reduce,1,ok,1,32959.086,2,4845,3022
l4-067-ph-automated-hiring,20,3,reduce,1,ok,1,73386.56,3,5942,3560
l4-069-ph-fintech,20,3,reduce,1,ok,1,42226.652,3,8264,4289
l4-070-ph-manufacturer,20,3,reduce,1,ok,1,57202.303,8,8293,5373
l4-071-in-digital-platform,20,3,reduce,1,ok,1,41968.851,2,21014,9442
l4-072-in-automated-hiring,20,3,reduce,1,ok,1,242450.298,0,10554,3888
l4-075-in-manufacturer,20,3,reduce,1,ok,1,25334.143,2,4670,2731
l4-080-br-manufacturer,20,3,reduce,1,ok,1,59425.125,4,6427,4302
l4-081-es-digital-platform,20,3,reduce,1,ok,1,44277.771,2,12843,6199
l4-082-es-automated-hiring,20,3,reduce,1,ok,1,43654.625,1,13265,6347
l4-083-es-online-sales,20,3,reduce,1,ok,1,41780.205,2,12257,6648
l4-088-it-online-sales,20,3,reduce,1,ok,1,3850.603,0,,
l4-089-it-fintech,20,3,reduce,1,ok,1,2213.68,0,,
l4-090-it-manufacturer,20,3,reduce,1,ok,1,2340.67,0,,
l4-092-nl-automated-hiring,20,3,reduce,1,ok,1,3159.888,0,,
l4-093-nl-online-sales,20,3,reduce,1,ok,1,3616.909,0,,
l4-094-nl-fintech,20,3,reduce,1,ok,1,3016.71,0,,
l4-095-nl-manufacturer,20,3,reduce,1,ok,1,4350.829,0,,
l4-096-nz-digital-platform,20,3,reduce,1,ok,1,47591.998,3,5784,3435
l4-097-nz-automated-hiring,20,3,reduce,1,ok,1,46881.539,4,7034,3836
l4-099-nz-fintech,20,3,reduce,1,ok,1,43422.111,2,18660,3462
l4-100-nz-manufacturer,20,3,reduce,1,ok,1,42266.608,3,10026,6893
l1-001-jp,20,4,combined,1,ok,1,35273.344,5,7288,4216
l1-002-jp,20,4,combined,1,ok,1,49661.952,2,10180,5217
l1-003-jp,20,4,combined,1,ok,1,60942.107,1,9238,6242
l1-005-jp,20,4,combined,1,ok,1,47553.545,4,2426,1546
l1-010-us,20,4,combined,1,ok,1,57745.28,2,14100,2578
l1-012-cn,20,4,combined,1,ok,1,35350.971,2,6783,4146
l1-013-cn,20,4,combined,1,ok,1,108930.291,1,6991,4371
l1-018-de,20,4,combined,1,ok,1,38752.44,4,9933,4929
l1-019-de,20,4,combined,1,ok,1,44607.403,3,23400,3735
l1-023-fr,20,4,combined,1,ok,1,59557.133,1,26211,10039
l1-024-fr,20,4,combined,1,ok,1,66539.779,2,17877,6432
l1-025-fr,20,4,combined,1,ok,1,38135.962,2,13199,4235
l1-027-uk,20,4,combined,1,ok,1,77943.154,2,6148,3677
l1-031-ca,20,4,combined,1,ok,1,44901.795,4,9753,5724
l1-032-ca,20,4,combined,1,ok,1,53352.266,1,2328,1327
l1-033-ca,20,4,combined,1,ok,1,64367.971,3,7197,2079
l1-035-ca,20,4,combined,1,ok,1,47014.912,1,9148,4466
l1-036-au,20,4,combined,1,ok,1,31523.436,5,23747,3574
l1-037-au,20,4,combined,1,ok,1,33317.448,2,6135,2823
l1-038-au,20,4,combined,1,ok,1,66459.453,6,7030,4009
l1-039-au,20,4,combined,1,ok,1,38145.701,1,10110,4894
l1-040-au,20,4,combined,1,ok,1,67171.853,3,24374,4680
l1-041-sg,20,4,combined,1,ok,1,47895.381,1,22558,8527
l1-042-sg,20,4,combined,1,ok,1,77422.277,3,18165,6691
l1-044-sg,20,4,combined,1,ok,1,51686.088,3,10069,3178
l1-046-vn,20,4,combined,1,ok,1,35234.454,1,789,525
l1-049-vn,20,4,combined,1,ok,1,60108.202,2,3499,2125
l1-050-vn,20,4,combined,1,ok,1,56467.897,4,11069,5666
l1-051-th,20,4,combined,1,ok,1,59168.166,1,7247,4600
l1-052-th,20,4,combined,1,ok,1,54237.609,1,9447,5478
l1-053-th,20,4,combined,1,ok,1,48466.337,1,12821,8136
l1-054-th,20,4,combined,1,ok,1,82366.066,2,11230,6871
l1-055-th,20,4,combined,1,ok,1,50454.24,2,8940,3102
l1-059-id,20,4,combined,1,ok,1,56094.071,1,11312,6690
l1-060-id,20,4,combined,1,ok,1,48688.619,3,4549,3081
l1-062-my,20,4,combined,1,ok,1,45002.71,1,12785,8316
l1-065-my,20,4,combined,1,ok,1,59897.863,3,8238,3940
l1-068-ph,20,4,combined,1,ok,1,36246.851,1,17211,9658
l1-070-ph,20,4,combined,1,ok,1,51041.65,3,21636,6843
l1-075-in,20,4,combined,1,ok,1,66463.811,1,14522,11454
l1-078-br,20,4,combined,1,ok,1,35246.767,1,3690,1546
l1-081-es,20,4,combined,1,ok,1,53166.007,3,19919,10157
l1-082-es,20,4,combined,1,ok,1,37454.958,5,12552,5945
l1-085-es,20,4,combined,1,ok,1,36834.414,1,6458,2901
l1-091-nl,20,4,combined,1,ok,1,17676.926,0,,
l1-092-nl,20,4,combined,1,ok,1,16733.85,0,,
l1-094-nl,20,4,combined,1,ok,1,25958.575,0,,
l1-095-nl,20,4,combined,1,ok,1,24886.013,0,,
l1-097-nz,20,4,combined,1,ok,1,68580.974,2,11822,4512
l1-098-nz,20,4,combined,1,ok,1,37182.496,1,9519,2127
l2-001-jp-data-rights,20,4,combined,1,ok,1,28362.796,1,6913,4331
l2-002-jp-breach,20,4,combined,1,ok,1,39360.22,3,3106,2112
l2-003-jp-transfer,20,4,combined,1,ok,1,27786.93,2,13808,5496
l2-010-us-worker,20,4,combined,1,ok,1,42377.232,2,15612,5228
l2-013-cn-transfer,20,4,combined,1,ok,1,28006.213,1,12490,6712
l2-017-de-breach,20,4,combined,1,ok,1,28876.747,2,10435,5163
l2-022-fr-breach,20,4,combined,1,ok,1,39549.812,3,14077,5192
l2-024-fr-consumer,20,4,combined,1,ok,1,29583.302,2,18608,6010
l2-026-uk-data-rights,20,4,combined,1,ok,1,33459.526,3,3671,2426
l2-029-uk-consumer,20,4,combined,1,ok,1,49752.421,2,18523,8843
l2-034-ca-consumer,20,4,combined,1,ok,1,26506.936,1,4183,2205
l2-035-ca-worker,20,4,combined,1,ok,1,30238.066,2,12496,4322
l2-036-au-data-rights,20,4,combined,1,ok,1,33660.216,3,13397,4573
l2-038-au-transfer,20,4,combined,1,ok,1,33730.397,2,19625,5758
l2-039-au-consumer,20,4,combined,1,ok,1,32448.413,3,9500,4326
l2-040-au-worker,20,4,combined,1,ok,1,37612.855,2,4057,2770
l2-045-sg-worker,20,4,combined,1,ok,1,33565.494,1,11064,4423
l2-046-vn-data-rights,20,4,combined,1,ok,1,29871.158,2,11420,5942
l2-047-vn-breach,20,4,combined,1,ok,1,35868.306,4,10564,4230
l2-051-th-data-rights,20,4,combined,1,ok,1,36756.003,1,8705,6118
l2-052-th-breach,20,4,combined,1,ok,1,31491.297,2,7599,4614
l2-053-th-transfer,20,4,combined,1,ok,1,37833.014,1,10563,7155
l2-054-th-consumer,20,4,combined,1,ok,1,35436.446,2,5633,2751
l2-055-th-worker,20,4,combined,1,ok,1,33087.158,2,9356,3416
l2-056-id-data-rights,20,4,combined,1,ok,1,34790.76,1,7751,4420
l2-057-id-breach,20,4,combined,1,ok,1,30877.924,2,6849,2599
l2-060-id-worker,20,4,combined,1,ok,1,55355.139,1,11993,6920
l2-061-my-data-rights,20,4,combined,1,ok,1,43369.617,1,12115,5226
l2-064-my-consumer,20,4,combined,1,ok,1,33652.253,4,5533,2939
l2-066-ph-data-rights,20,4,combined,1,ok,1,38572.87,1,8389,5135
l2-067-ph-breach,20,4,combined,1,ok,1,33784.81,2,22467,8201
l2-068-ph-transfer,20,4,combined,1,ok,1,38512.443,1,17208,7814
l2-070-ph-worker,20,4,combined,1,ok,1,45133.87,1,15929,7460
l2-071-in-data-rights,20,4,combined,1,ok,1,32820.898,1,18462,5881
l2-072-in-breach,20,4,combined,1,ok,1,32318.209,3,15304,4648
l2-073-in-transfer,20,4,combined,1,ok,1,26144.491,2,13023,4151
l2-081-es-data-rights,20,4,combined,1,ok,1,41552.981,2,12886,7471
l2-082-es-breach,20,4,combined,1,ok,1,25235.052,3,13299,2708
l2-083-es-transfer,20,4,combined,1,ok,1,33787.246,2,23525,9554
l2-084-es-consumer,20,4,combined,1,ok,1,31721.902,4,19285,7712
l2-085-es-worker,20,4,combined,1,ok,1,32153.623,2,15956,7871
l2-086-it-data-rights,20,4,combined,1,ok,1,3699.058,0,,
l2-087-it-breach,20,4,combined,1,ok,1,4663.979,0,,
l2-088-it-transfer,20,4,combined,1,ok,1,3292.172,0,,
l2-089-it-consumer,20,4,combined,1,ok,1,5290.027,0,,
l2-090-it-worker,20,4,combined,1,ok,1,4775.572,0,,
l2-091-nl-data-rights,20,4,combined,1,ok,1,6019.698,0,,
l2-092-nl-breach,20,4,combined,1,ok,1,3297.629,0,,
l2-096-nz-data-rights,20,4,combined,1,ok,1,22015.485,2,10443,3245
l2-100-nz-worker,20,4,combined,1,ok,1,21365.129,3,7221,4778
l3-001-jp-transfer,20,4,combined,1,ok,1,150537.028,2,9552,3845
l3-002-jp-breach,20,4,combined,1,ok,1,129611.319,3,12714,6670
l3-005-jp-worker-ai,20,4,combined,1,ok,1,45711.89,2,4404,2110
l3-007-us-breach,20,4,combined,1,ok,1,66389.401,2,10071,4196
l3-008-us-consumer,20,4,combined,1,ok,1,47155.91,4,9845,4022
l3-010-us-worker-ai,20,4,combined,1,ok,1,33571.236,2,27012,5954
l3-011-cn-transfer,20,4,combined,1,ok,1,66883.05,3,12753,5244
l3-013-cn-consumer,20,4,combined,1,ok,1,38372.208,2,3970,2777
l3-014-cn-platform,20,4,combined,1,ok,1,65135.655,4,12239,5376
l3-015-cn-worker-ai,20,4,combined,1,ok,1,59452.305,2,8470,2983
l3-016-de-transfer,20,4,combined,1,ok,1,60613.984,2,17981,6479
l3-018-de-consumer,20,4,combined,1,ok,1,52003.764,4,10007,4403
l3-019-de-platform,20,4,combined,1,ok,1,67755.734,5,12624,6939
l3-020-de-worker-ai,20,4,combined,1,ok,1,56385.013,2,8364,3044
l3-023-fr-consumer,20,4,combined,1,ok,1,81977.349,3,6451,2670
l3-025-fr-worker-ai,20,4,combined,1,ok,1,51174.925,3,22178,11364
l3-026-uk-transfer,20,4,combined,1,ok,1,63578.273,3,13740,5163
l3-028-uk-consumer,20,4,combined,1,ok,1,62386.184,3,7451,4280
l3-030-uk-worker-ai,20,4,combined,1,ok,1,58770.687,3,14921,4575
l3-032-ca-breach,20,4,combined,1,ok,1,48318.447,6,10197,4509
l3-033-ca-consumer,20,4,combined,1,ok,1,43392.566,2,6006,2671
l3-037-au-breach,20,4,combined,1,ok,1,54781.546,2,15001,3682
l3-039-au-platform,20,4,combined,1,ok,1,71576.344,2,22450,9632
l3-041-sg-transfer,20,4,combined,1,ok,1,86846.434,2,27083,7735
l3-043-sg-consumer,20,4,combined,1,ok,1,53825.209,2,4226,2147
l3-045-sg-worker-ai,20,4,combined,1,ok,1,3837.939,0,,
l3-046-vn-transfer,20,4,combined,1,ok,1,73303.512,3,27087,7735
l3-047-vn-breach,20,4,combined,1,ok,1,76231.937,4,8210,3522
l3-053-th-consumer,20,4,combined,1,ok,1,57044.447,2,11856,4671
l3-054-th-platform,20,4,combined,1,ok,1,6755.367,0,,
l3-056-id-transfer,20,4,combined,1,ok,1,53802.001,2,16208,6250
l3-057-id-breach,20,4,combined,1,ok,1,54619.355,3,18913,7827
l3-058-id-consumer,20,4,combined,1,ok,1,42381.779,2,19316,6975
l3-059-id-platform,20,4,combined,1,ok,1,3662.92,0,,
l3-062-my-breach,20,4,combined,1,ok,1,52266.942,1,11753,6663
l3-063-my-consumer,20,4,combined,1,ok,1,4587.708,0,,
l3-065-my-worker-ai,20,4,combined,1,ok,1,69581.21,2,20735,5521
l3-066-ph-transfer,20,4,combined,1,ok,1,63798.002,3,16058,4995
l3-067-ph-breach,20,4,combined,1,ok,1,65124.219,2,25088,10350
l3-072-in-breach,20,4,combined,1,ok,1,5020.241,0,,
l3-073-in-consumer,20,4,combined,1,ok,1,42547.157,3,4404,2535
l3-075-in-worker-ai,20,4,combined,1,ok,1,36144.912,2,14921,4575
l3-078-br-consumer,20,4,combined,1,ok,1,77620.701,2,6798,3460
l3-079-br-platform,20,4,combined,1,ok,1,69564.772,2,1482,703
l3-081-es-transfer,20,4,combined,1,ok,1,4716.439,0,,
l3-082-es-breach,20,4,combined,1,ok,1,116145.039,2,24152,1913
l3-088-it-consumer,20,4,combined,1,ok,1,4995.719,0,,
l3-092-nl-breach,20,4,combined,1,ok,1,6126.699,0,,
l3-098-nz-consumer,20,4,combined,1,ok,1,33986.78,3,7923,2982
l3-100-nz-worker-ai,20,4,combined,1,ok,1,81762.021,5,18428,9322
l4-001-jp-digital-platform,20,4,combined,1,ok,1,53871.014,3,14133,7100
l4-004-jp-fintech,20,4,combined,1,ok,1,38731.845,5,5369,3439
l4-008-us-online-sales,20,4,combined,1,ok,1,39195.015,3,9843,4759
l4-009-us-fintech,20,4,combined,1,ok,1,44618.958,6,12266,4474
l4-012-cn-automated-hiring,20,4,combined,1,ok,1,70737.643,5,7839,5213
l4-015-cn-manufacturer,20,4,combined,1,ok,1,34947.341,6,4731,3238
l4-016-de-digital-platform,20,4,combined,1,ok,1,30258.004,3,17609,3249
l4-020-de-manufacturer,20,4,combined,1,ok,1,32106.114,5,5343,2579
l4-021-fr-digital-platform,20,4,combined,1,ok,1,44554.947,2,21547,8921
l4-022-fr-automated-hiring,20,4,combined,1,ok,1,35575.23,3,22819,6973
l4-023-fr-online-sales,20,4,combined,1,ok,1,42608.065,5,19367,8204
l4-024-fr-fintech,20,4,combined,1,ok,1,40800.132,1,20890,7223
l4-027-uk-automated-hiring,20,4,combined,1,ok,1,46418.062,2,7727,4346
l4-029-uk-fintech,20,4,combined,1,ok,1,34567.222,3,6141,2202
l4-032-ca-automated-hiring,20,4,combined,1,ok,1,49314.979,5,15596,6459
l4-034-ca-fintech,20,4,combined,1,ok,1,33170.251,2,4179,1468
l4-036-au-digital-platform,20,4,combined,1,ok,1,42764.181,3,16796,5267
